Isolate_Id,Isolate_Name,Subtype,Lineage,Clade,Host,Passage_History,Location,Collection_Date,Submission_Date,H_Subtype,N_Subtype,Collection_Year,4_HA_ID,New_Host,Prediction
EPI_ISL_18665506,A/American_Crow/BC/AIVPHL-929/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-30,2023-12-21,5,1,2023,EPI2856013,american_crow,Avian
EPI_ISL_18665504,A/Barn_Owl/BC/AIVPHL-926/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-30,2023-12-21,5,1,2023,EPI2855997,barn_owl,Avian
EPI_ISL_18665502,A/Long_Eared_Owl/BC/AIVPHL-925/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-30,2023-12-21,5,1,2023,EPI2855981,long_eared_owl,Avian
EPI_ISL_18665500,A/Cooper_s_Hawk/BC/AIVPHL-924/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-30,2023-12-21,5,1,2023,EPI2855965,cooper_s_hawk,Avian
EPI_ISL_18665498,A/American_Crow/BC/AIVPHL-922/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-30,2023-12-21,5,1,2023,EPI2855949,american_crow,Avian
EPI_ISL_18665496,A/American_Crow/BC/AIVPHL-921/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-30,2023-12-21,5,1,2023,EPI2855933,american_crow,Avian
EPI_ISL_18665494,A/Trumpeter_Swan/BC/AIVPHL-916/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-27,2023-12-21,5,1,2023,EPI2855919,trumpeter_swan,Avian
EPI_ISL_18665492,A/American_Crow/BC/AIVPHL-900/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-16,2023-12-21,5,1,2023,EPI2855906,american_crow,Avian
EPI_ISL_17051490,A/great_horned_owl/BC/AIVPHL-372/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-16,2023-02-28,5,1,2023,EPI2429303,great_horned_owl,Avian
EPI_ISL_17051485,A/cackling_goose/BC/AIVPHL-367/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-16,2023-02-28,5,1,2023,EPI2429298,cackling_goose,Avian
EPI_ISL_17051483,A/trumpeter_swan/BC/AIVPHL-364/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-16,2023-02-28,5,1,2023,EPI2429285,trumpeter_swan,Avian
EPI_ISL_17051482,A/canada_goose/BC/AIVPHL-371/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-16,2023-02-28,5,1,2023,EPI2429277,canada_goose,Avian
EPI_ISL_17051481,A/bald_eagle/BC/AIVPHL-357/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-09,2023-02-28,5,1,2023,EPI2429269,bald_eagle,Avian
EPI_ISL_17051480,A/mallard/BC/AIVPHL-355/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-09,2023-02-28,5,1,2023,EPI2429264,mallard,Avian
EPI_ISL_17051479,A/great_horned_owl/BC/AIVPHL-353/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-09,2023-02-28,5,1,2023,EPI2429256,great_horned_owl,Avian
EPI_ISL_17051478,A/red-tailed_hawk/BC/AIVPHL-362/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-09,2023-02-28,5,1,2023,EPI2429250,red_tailed_hawk,Avian
EPI_ISL_17051477,A/great_horned_owl/BC/AIVPHL-361/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-09,2023-02-28,5,1,2023,EPI2429245,great_horned_owl,Avian
EPI_ISL_17051476,A/glaucous-winged_gull/BC/AIVPHL-356/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-09,2023-02-28,5,1,2023,EPI2429240,glaucous_winged_gull,Avian
EPI_ISL_17051475,A/rough-legged_hawk/BC/AIVPHL-352/2023,H5N1,,2.3.4.4b,Avian,Original,North America / Canada / British Columbia,2023-01-03,2023-02-28,5,1,2023,EPI2429232,rough_legged_hawk,Avian
EPI_ISL_19286160,A/chicken/Michigan/24-013788-002/2024,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / Michigan,2024-05-08,2024-07-19,5,1,2024,EPI3461360,chicken,Avian
EPI_ISL_19075357,A/chicken/NewYork/NYCVH-168127/2023,H5N1,,2.3.4.4b,Chicken,Original,North America / United States / New York,2023-04-09,2023-11-16,5,1,2023,EPI3236498,chicken,Avian
EPI_ISL_19608014,A/gadwall/Oregon/23-001494-006/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Oregon,2023-01-05,2024-12-04,5,1,2023,EPI3714515,duck,Avian
EPI_ISL_19607986,A/gadwall/Alaska/23-006279-001/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Alabama,2023-12-19,2024-12-04,5,1,2023,EPI3714291,duck,Avian
EPI_ISL_19607984,A/gadwall/Alaska/23-002626-001/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Alabama,2023-01-17,2024-12-04,5,1,2023,EPI3714275,duck,Avian
EPI_ISL_19607945,A/gadwall/Texas/23-003062-010/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Texas,2023-01-18,2024-12-04,5,1,2023,EPI3713964,duck,Avian
EPI_ISL_19607285,A/green winged teal/Minnesota/23-029312-002/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Minnesota,2023-09-23,2024-12-04,5,1,2023,EPI3708737,duck,Avian
EPI_ISL_19607283,A/green winged teal/Colorado/23-029854-015/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Colorado,2023-09-30,2024-12-04,5,1,2023,EPI3708721,duck,Avian
EPI_ISL_19606614,A/american wigeon/Texas/23-003062-020/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Texas,2023-01-18,2024-12-04,5,1,2023,EPI3705569,duck,Avian
EPI_ISL_19606553,A/american wigeon/Oregon/23-003438-001/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Oregon,2023-01-07,2024-12-04,5,1,2023,EPI3705081,duck,Avian
EPI_ISL_19605580,A/Redhead duck/Colorado/23-029854-022/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Colorado,2023-09-30,2024-12-04,5,1,2023,EPI3697969,duck,Avian
EPI_ISL_19131440,A/mallard/Montana/23-030714-006/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Montana,2023-09-30,2024-05-10,5,1,2023,EPI3277755,duck,Avian
EPI_ISL_19131439,A/mallard/Montana/23-030445-013/2023,H5N1,,2.3.4.4b,Duck,Original,North America / United States / Montana,2023-09-30,2024-05-10,5,1,2023,EPI3277747,duck,Avian
EPI_ISL_19607198,A/bald eagle/Virginia/23-004672-001/2023,H5N1,,2.3.4.4b,Eagle,Original,North America / United States / Virginia,2023-01-03,2024-12-04,5,1,2023,EPI3708065,eagle,Avian
EPI_ISL_19607192,A/bald eagle/South Carolina/23-003145-001/2023,H5N1,,2.3.4.4b,Eagle,Original,North America / United States / South Carolina,2023-01-09,2024-12-04,5,1,2023,EPI3708017,eagle,Avian
EPI_ISL_19607146,A/bald eagle/Michigan/23-000751-001/2023,H5N1,,2.3.4.4b,Eagle,Original,North America / United States / Michigan,2023-01-05,2024-12-04,5,1,2023,EPI3707649,eagle,Avian
EPI_ISL_19607128,A/bald eagle/North Carolina/23-003140-001/2023,H5N1,,2.3.4.4b,Eagle,Original,North America / United States / North Carolina,2023-01-14,2024-12-04,5,1,2023,EPI3707505,eagle,Avian
EPI_ISL_19607118,A/bald eagle/North Carolina/23-006089-001/2023,H5N1,,2.3.4.4b,Eagle,Original,North America / United States / North Carolina,2023-02-16,2024-12-04,5,1,2023,EPI3707425,eagle,Avian
EPI_ISL_19606595,A/bald eagle/Massachusetts/23-003139-001/2023,H5N1,,2.3.4.4b,Eagle,Original,North America / United States / Massachusetts,2023-01-12,2024-12-04,5,1,2023,EPI3705417,eagle,Avian
EPI_ISL_19566878,A/dairy cow/Michigan/BI-ME-010/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Michigan,2024-06-24,2024-11-26,5,1,2024,EPI3661662,dairy_cow,Avian
EPI_ISL_19532243,A/dairy cow/USA/24_030318-001/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / California,2024-10-10,2024-11-06,5,1,2024,EPI3631266,dairy_cow,Avian
EPI_ISL_19501407,A/dairy cow/Michigan/24_013999-001/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Michigan,2024-05-08,2024-10-19,5,1,2024,EPI3615120,dairy_cow,Avian
EPI_ISL_19361587,A/dairy cow/Colorado/24_022332-011/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Colorado,2024-08-01,2024-08-26,5,1,2024,EPI3522895,dairy_cow,Avian
EPI_ISL_19361586,A/dairy cow/Colorado/24_022332-014/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Colorado,2024-08-01,2024-08-26,5,1,2024,EPI3522888,dairy_cow,Avian
EPI_ISL_19286150,A/dairy cow/Idaho/24_014336-004/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / Idaho,2024-05-13,2024-07-19,5,1,2024,EPI3461280,dairy_cow,Avian
EPI_ISL_19270531,A/dairy cow/New Mexico/24_010330-002-300/2024,H5N1,,2.3.4.4b,Dairy cow,Original,North America / United States / New Mexico,2024-04-04,2024-07-12,5,1,2024,EPI3441829,dairy_cow,Avian
EPI_ISL_19155880,A/domestic cat/Texas/062222-24-1-4/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Texas,2024-03-19,2024-05-22,5,1,2024,EPI3317420,dairy_cow,Avian
EPI_ISL_19155878,A/dairy cow/Ohio/B2410989-URINE-54/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-04-19,2024-05-22,5,1,2024,EPI3317404,dairy_cow,Avian
EPI_ISL_19155876,A/dairy cow/Ohio/B2408700-PBS-9/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-03-29,2024-05-22,5,1,2024,EPI3317388,dairy_cow,Avian
EPI_ISL_19155875,A/dairy cow/Ohio/B2408700-PBS-7/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-03-29,2024-05-22,5,1,2024,EPI3317380,dairy_cow,Avian
EPI_ISL_19155874,A/dairy cow/Ohio/B2408700-PBS-6/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-03-29,2024-05-22,5,1,2024,EPI3317372,dairy_cow,Avian
EPI_ISL_19155873,A/dairy cow/Ohio/B2408700-PBS-5/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-03-29,2024-05-22,5,1,2024,EPI3317364,dairy_cow,Avian
EPI_ISL_19155872,A/dairy cow/Ohio/B2408700-PBS-10/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-03-29,2024-05-22,5,1,2024,EPI3317356,dairy_cow,Avian
EPI_ISL_19155871,A/dairy cow/Ohio/B2408700-PBS-1/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-03-29,2024-05-22,5,1,2024,EPI3317348,dairy_cow,Avian
EPI_ISL_19155869,A/dairy cow/Texas/072679-24/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Texas,2024-03-15,2024-05-22,5,1,2024,EPI3317332,dairy_cow,Avian
EPI_ISL_19155868,A/dairy cow/Texas/067041-24-6/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Texas,2024-03-16,2024-05-22,5,1,2024,EPI3317324,dairy_cow,Avian
EPI_ISL_19155864,A/dairy cow/Texas/063224-24-8/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Texas,2024-03-19,2024-05-22,5,1,2024,EPI3317292,dairy_cow,Avian
EPI_ISL_19155863,A/dairy cow/Texas/063224-24-4/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Texas,2024-03-19,2024-05-22,5,1,2024,EPI3317284,dairy_cow,Avian
EPI_ISL_19155850,A/dairy cow/Texas/057377-24-26/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Texas,2024-03-13,2024-05-22,5,1,2024,EPI3317180,dairy_cow,Avian
EPI_ISL_19155848,A/dairy cow/Texas/057377-24-2/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Texas,2024-03-13,2024-05-22,5,1,2024,EPI3317164,dairy_cow,Avian
EPI_ISL_19155847,A/dairy cow/Texas/057377-24-18/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Texas,2024-03-13,2024-05-22,5,1,2024,EPI3317156,dairy_cow,Avian
EPI_ISL_19155841,A/dairy cow/Ohio/084875-24-5/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-04-11,2024-05-22,5,1,2024,EPI3317108,dairy_cow,Avian
EPI_ISL_19155840,A/dairy cow/Ohio/084875-24-4/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-04-11,2024-05-22,5,1,2024,EPI3317100,dairy_cow,Avian
EPI_ISL_19155837,A/dairy cow/Ohio/078707-24-2/2024,H5N1,,2.3.4.4b,Dairy cow,,North America / United States / Ohio,2024-04-02,2024-05-22,5,1,2024,EPI3317076,dairy_cow,Avian
EPI_ISL_19566638,RG-A/BALD_EAGLE/FLORIDA/W22-134-OP/2022XA/PR/8/34,H5N1,,2.3.4.4b,Haliaeetus leucocephalus,XE3/E1,North America / United States,2024-05-12,2024-11-27,5,1,2024,EPI3661109,haliaeetus_leucocephalus,Avian
EPI_ISL_19605627,A/sanderling/Oregon/23-000771-001/2023,H5N1,,2.3.4.4b,Passerine,Original,North America / United States / Oregon,2023-01-03,2024-12-04,5,1,2023,EPI3698345,passerine,Avian
EPI_ISL_19605618,A/sanderling/Washington/23-004228-001/2023,H5N1,,2.3.4.4b,Passerine,Original,North America / United States / Washington,2023-01-26,2024-12-04,5,1,2023,EPI3698273,passerine,Avian
EPI_ISL_17821770,A/cat/Nebraska/23-010184-001/2023,H5N1,,2.3.4.4b,Felis catus,Original,North America / United States / Nebraska / Buffalo County,2023-03-30,2023-06-21,5,1,2023,EPI2603671,felis_catus,Avian
EPI_ISL_19437972,A/peregrine falcon/Virginia/W24-219E/2024,H5N1,,2.3.4.4b,Falcon,E1,North America / United States / Virginia,2024-03-25,2024-09-24,5,1,2024,EPI3571138,falcon,Avian
EPI_ISL_19607793,A/canada goose/Colorado/23-000497-001/2023,H5N1,,2.3.4.4b,Goose,Original,North America / United States / Colorado,2023-01-01,2024-12-04,5,1,2023,EPI3712754,goose,Avian
EPI_ISL_19607791,A/canada goose/Massachusetts/23-004612-013/2023,H5N1,,2.3.4.4b,Goose,Original,North America / United States / Massachusetts,2023-01-08,2024-12-04,5,1,2023,EPI3712738,goose,Avian
EPI_ISL_19607712,A/canada goose/New York/23-001640-001/2023,H5N1,,2.3.4.4b,Goose,Original,North America / United States / New York,2023-01-13,2024-12-04,5,1,2023,EPI3712146,goose,Avian
EPI_ISL_19607640,A/canada goose/Nebraska/23-001495-002/2023,H5N1,,2.3.4.4b,Goose,Original,North America / United States / Nebraska,2023-01-10,2024-12-04,5,1,2023,EPI3711570,goose,Avian
EPI_ISL_19607639,A/canada goose/Nebraska/23-001495-001/2023,H5N1,,2.3.4.4b,Goose,Original,North America / United States / Nebraska,2023-01-10,2024-12-04,5,1,2023,EPI3711562,goose,Avian
EPI_ISL_18749406,A/domestic goose/South Dakota/23-035811-003/2023,H5N1,,2.3.4.4b,Goose,Original,North America / United States / South Dakota / Fall River County,2023-11-15,2024-01-11,5,1,2023,EPI2906070,goose,Avian
EPI_ISL_19592595,A/Glaucous-winged gull/Washington/W231990001-1/2023,H5N1,,2.3.4.4b,Gull,Original,North America / United States / Washington,2023-07-13,2024-07-31,5,1,2023,EPI3675325,gull,Avian
EPI_ISL_18691862,A/swan/Texas/23-030412-001/2023,H5N1,,2.3.4.4b,Swan,Original,North America / United States / Texas,2023-10-06,2023-12-26,5,1,2023,EPI2868809,swan,Avian
EPI_ISL_19289726,A/turkey/Minnesota/24-019523-001/2024,H5N1,,2.3.4.4b,Turkey,Original,North America / United States / Minnesota,2024-07-07,2024-07-24,5,1,2024,EPI3462846,turkey,Avian
EPI_ISL_19289712,A/turkey/Minnesota/24-019524-003/2024,H5N1,,2.3.4.4b,Turkey,Original,North America / United States / Minnesota,2024-07-07,2024-07-24,5,1,2024,EPI3462822,turkey,Avian
EPI_ISL_19157567,A/Striped_Skunk/AB/FAV-0085-1/2023,H5N1,,2.3.4.4b,mammals,,North America / Canada / Alberta,2023-02-01,2024-05-22,5,1,2023,EPI3320845,striped_skunk,Avian
EPI_ISL_19157566,A/Striped_Skunk/PE/FAV-0060-1/2023,H5N1,,2.3.4.4b,mammals,,North America / Canada / Prince Edward Island,2023-01-22,2024-05-22,5,1,2023,EPI3320837,striped_skunk,Avian
EPI_ISL_19592618,A/Harbor seal/Washington/W232510072-3-1/2023,H5N1,,2.3.4.4b,Other mammals,Original,North America / United States / Washington,2023-08-31,2024-07-31,5,1,2023,EPI3675365,harbor_seal,Avian
EPI_ISL_19592610,A/Harbor seal/Washington/W232490069-3/2023,H5N1,,2.3.4.4b,Other mammals,Original,North America / United States / Washington,2023-08-13,2024-07-31,5,1,2023,EPI3675357,harbor_seal,Avian
EPI_ISL_18665627,A/Red_Fox/BC/AIVPHL-1286/2023,H5N1,,2.3.4.4b,Other mammals,Original,North America / Canada / British Columbia,2023-08-22,2023-12-21,5,1,2023,EPI2856923,red_fox,Avian
EPI_ISL_19413343,A/Missouri/121/2024,H5N1,,2.3.4.4b,Human,OR,North America / United States / Missouri,2024-08-22,2024-09-13,5,1,2024,EPI3556416,human,Avian
EPI_ISL_19280426,A/Colorado/134/2024,H5N1,,2.3.4.4b,Human,OR_IR,North America / United States / Colorado,2024-07-15,2024-07-22,5,1,2024,EPI3452199,human,Avian
EPI_ISL_19608616,A/california condor/Arizona/23-010946-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Arizona,2023-04-04,2024-12-04,5,1,2023,EPI3716468,california_condor,Avian
EPI_ISL_19608615,A/california condor/Arizona/23-010675-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Arizona,2023-03-30,2024-12-04,5,1,2023,EPI3716460,california_condor,Avian
EPI_ISL_19608612,A/california condor/Arizona/23-011580-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Arizona,2023-04-06,2024-12-04,5,1,2023,EPI3716436,california_condor,Avian
EPI_ISL_19608611,A/california condor/Arizona/23-011582-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Arizona,2023-04-12,2024-12-04,5,1,2023,EPI3716428,california_condor,Avian
EPI_ISL_19608594,A/red tailed hawk/New York/23-003070-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / New York,2023-01-18,2024-12-04,5,1,2023,EPI3716292,red_tailed_hawk,Avian
EPI_ISL_19608593,A/red tailed hawk/New York/23-002535-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / New York,2023-01-17,2024-12-04,5,1,2023,EPI3716284,red_tailed_hawk,Avian
EPI_ISL_19608578,A/magpie/Idaho/23-001085-001/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Idaho,2023-01-04,2024-12-04,5,1,2023,EPI3716164,magpie,Avian
EPI_ISL_19608577,A/magpie/Colorado/23-004705-001-R-Smethod/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Colorado,2023-02-07,2024-12-04,5,1,2023,EPI3716156,magpie,Avian
EPI_ISL_19608576,A/magpie/Colorado/23-003934-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Colorado,2023-01-17,2024-12-04,5,1,2023,EPI3716148,magpie,Avian
EPI_ISL_19608575,A/magpie/Colorado/23-002236-002/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Colorado,2023-01-11,2024-12-04,5,1,2023,EPI3716140,magpie,Avian
EPI_ISL_19608111,A/crow/Utah/23-001041-010/2023,H5N1,,2.3.4.4b,Avian,Original,North America / United States / Utah,2023-01-06,2024-12-04,5,1,2023,EPI3715292,crow,Avian
EPI_ISL_19437973,A/red-tailed hawk/Virginia/W24-248F/2024,H5N1,,2.3.4.4b,Avian,E1,North America / United States / Virginia,2024-04-17,2024-09-24,5,1,2024,EPI3571146,red_tailed_hawk,Avian
EPI_ISL_19437883,A/horned grebe/Virginia/W24-248D/2024,H5N1,,2.3.4.4b,Avian,E1,North America / United States / Virginia,2024-04-17,2024-09-24,5,1,2024,EPI3571130,horned_grebe,Avian
EPI_ISL_19437859,A/horned grebe/Virginia/W24-248A/2024,H5N1,,2.3.4.4b,Avian,E1,North America / United States / Virginia,2024-04-17,2024-09-24,5,1,2024,EPI3571106,horned_grebe,Avian
EPI_ISL_19437838,A/horned grebe/Virginia/W24-219C/2024,H5N1,,2.3.4.4b,Avian,E1,North America / United States / Virginia,2024-03-29,2024-09-24,5,1,2024,EPI3571090,horned_grebe,Avian
EPI_ISL_19387862,A/turkey/Minnesota/24-012740-001-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Minnesota / Dodge County,2024-04-29,2024-09-06,5,1,2024,EPI3544030,turkey,Avian
EPI_ISL_19387861,A/domestic duck/Florida/24-012642-001-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Florida / Clay County,2024-04-24,2024-09-06,5,1,2024,EPI3544022,domestic_duck,Avian
EPI_ISL_19387860,A/chicken/Florida/24-010928-002-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Florida / Miami-Dade County,2024-04-10,2024-09-06,5,1,2024,EPI3544014,chicken,Avian
EPI_ISL_19387858,A/chicken/North Carolina/24-009286-001-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / North Carolina / Guilford County,2024-03-26,2024-09-06,5,1,2024,EPI3543998,chicken,Avian
EPI_ISL_19387857,A/domestic goose/Maine/24-007946-002-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Maine / Knox County,2024-03-13,2024-09-06,5,1,2024,EPI3543990,domestic_goose,Avian
EPI_ISL_19387856,A/chicken/Oregon/24-007557-001-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Oregon / Klamath County,2024-03-07,2024-09-06,5,1,2024,EPI3543982,chicken,Avian
EPI_ISL_19387855,A/turkey/South Dakota/24-007379-001-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / South Dakota / Hutchinson County,2024-03-08,2024-09-06,5,1,2024,EPI3543974,turkey,Avian
EPI_ISL_19387854,A/chicken/Minnesota/24-007263-002-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Minnesota / Clay County,2024-03-07,2024-09-06,5,1,2024,EPI3543966,chicken,Avian
EPI_ISL_19387851,A/poultry/Ohio/24-005906-002-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Ohio / Mahoning County,2024-02-23,2024-09-06,5,1,2024,EPI3543942,poultry,Avian
EPI_ISL_19387849,A/peacock/Indiana/24-005716-006-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Indiana / Allen County,2024-02-21,2024-09-06,5,1,2024,EPI3543926,peacock,Avian
EPI_ISL_19387848,A/chicken/Indiana/24-005716-002-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Indiana / Allen County,2024-02-21,2024-09-06,5,1,2024,EPI3543918,chicken,Avian
EPI_ISL_19387847,A/turkey/Missouri/24-005705-003-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Missouri / Dallas County,2024-02-22,2024-09-06,5,1,2024,EPI3543910,turkey,Avian
EPI_ISL_19387845,A/chicken/New York/24-005701-001-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / New York / Onondaga County,2024-02-22,2024-09-06,5,1,2024,EPI3543894,chicken,Avian
EPI_ISL_19387844,A/chicken/Maryland/24-005539-002-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Maryland / Charles County,2024-02-16,2024-09-06,5,1,2024,EPI3543886,chicken,Avian
EPI_ISL_19387842,A/turkey/Missouri/24-005372-002-original/2024,H5N1,,2.3.4.4b,Avian,original,North America / United States / Missouri / Dallas County,2024-02-17,2024-09-06,5,1,2024,EPI3543870,turkey,Avian
